crowdedness,dhall,datetime
8,BK,2019-10-10 18:50:14.071002
5,GH,2019-10-10 18:50:14.073004
3,DC,2019-10-10 18:50:14.075005
8,JE,2019-10-10 18:50:14.078007
5,PC,2019-10-10 18:50:14.079008
5,SM,2019-10-10 18:50:14.080009
5,TC,2019-10-10 18:50:14.083013
4,BF,2019-10-10 18:50:14.084014
4,MY,2019-10-10 18:50:14.085015
7,BK,2019-10-10 18:57:11.697003
6,JE,2019-10-10 18:57:11.701008
4,PC,2019-10-10 18:57:11.701009
4,SM,2019-10-10 18:57:11.702010
3,TD,2019-10-10 18:57:11.702011
5,SY,2019-10-10 18:57:11.703012
4,TC,2019-10-10 18:57:11.704014
6,BK,2019-10-10 19:01:21.502001
2,DC,2019-10-10 19:01:21.503004
5,JE,2019-10-10 19:01:21.503006
4,SY,2019-10-10 19:01:21.504010
3,BF,2019-10-10 19:01:21.505013
3,MY,2019-10-10 19:01:21.505014
5,BK,2019-10-10 19:05:12.736001
3,BR,2019-10-10 19:05:12.737002
4,GH,2019-10-10 19:05:12.738003
4,JE,2019-10-10 19:05:12.740006
3,SY,2019-10-10 19:05:12.741010
5,ES,2019-10-10 19:05:12.742011
3,TC,2019-10-10 19:05:12.742012
3,JE,2019-10-10 19:11:17.841008
3,SM,2019-10-10 19:11:17.843010
2,TD,2019-10-10 19:11:17.844011
4,BK,2019-10-10 19:17:47.685001
3,GH,2019-10-10 19:17:47.687003
3,PC,2019-10-10 19:17:47.690007
2,SM,2019-10-10 19:17:47.690008
4,ES,2019-10-10 19:17:47.693011
2,BF,2019-10-10 19:17:47.694013
2,MY,2019-10-10 19:17:47.695014
2,BR,2019-10-10 19:21:42.380004
2,SY,2019-10-10 19:22:42.634010
2,TC,2019-10-10 19:22:42.634012
3,BK,2019-10-10 19:25:26.878001
2,GH,2019-10-10 19:25:26.881003
8,MC,2019-10-10 19:25:26.884005
2,JE,2019-10-10 19:25:26.885006
1,TD,2019-10-10 19:25:26.888009
2,BK,2019-10-10 19:33:42.732003
7,MC,2019-10-10 19:33:42.733007
2,PC,2019-10-10 19:33:42.733009
1,SM,2019-10-10 19:33:42.734010
1,SY,2019-10-10 19:33:42.734012
1,TC,2019-10-10 19:33:42.734014
1,GH,2019-10-10 19:38:45.917003
1,BF,2019-10-10 19:38:45.923013
1,BR,2019-10-10 19:46:15.050004
1,DC,2019-10-10 19:46:15.051006
6,MC,2019-10-10 19:46:15.051007
1,JE,2019-10-10 19:46:15.051008
1,PC,2019-10-10 19:46:15.052009
1,MY,2019-10-10 19:46:15.054016
1,BK,2019-10-10 19:52:01.831001
5,MC,2019-10-10 19:52:01.833005
4,MC,2019-10-10 19:55:54.708154
3,MC,2019-10-10 20:01:40.536005
0,TD,2019-10-10 20:01:40.540009
0,TC,2019-10-10 20:01:40.543012
0,BK,2019-10-10 20:11:41.724001
0,BR,2019-10-10 20:11:41.724002
0,GH,2019-10-10 20:11:41.725003
0,DC,2019-10-10 20:11:41.725004
0,JE,2019-10-10 20:11:41.726006
0,PC,2019-10-10 20:11:41.726007
0,SM,2019-10-10 20:11:41.727008
0,SY,2019-10-10 20:11:41.727010
3,ES,2019-10-10 20:11:41.727011
0,BF,2019-10-10 20:11:41.728013
0,MY,2019-10-10 20:11:41.729014
2,MC,2019-10-10 20:22:13.160005
2,ES,2019-10-10 20:22:13.162011
1,MC,2019-10-10 20:32:55.975005
1,ES,2019-10-10 20:32:55.981011
0,MC,2019-10-10 20:40:25.485006
0,ES,2019-10-10 20:40:25.491012
1,GH,2019-10-11 08:05:51.664003
1,DC,2019-10-11 08:05:51.667004
1,JE,2019-10-11 08:05:51.671006
1,PC,2019-10-11 08:05:51.672007
1,SM,2019-10-11 08:05:51.674008
1,TD,2019-10-11 08:05:51.675009
1,BF,2019-10-11 08:05:51.680013
1,MY,2019-10-11 08:05:51.681014
1,BK,2019-10-11 08:13:20.897001
1,TC,2019-10-11 08:13:20.908012
2,BF,2019-10-11 08:18:16.716013
3,ES,2019-10-11 08:31:54.555012
2,GH,2019-10-11 08:35:24.280003
4,ES,2019-10-11 08:35:24.284011
2,SM,2019-10-11 08:40:16.399061
5,ES,2019-10-11 08:40:16.401064
2,BK,2019-10-11 08:45:20.784003
2,PC,2019-10-11 08:45:20.786009
2,TD,2019-10-11 08:45:20.787011
4,ES,2019-10-11 08:45:20.788013
3,BF,2019-10-11 08:51:29.980013
2,JE,2019-10-11 08:56:04.922006
4,BF,2019-10-11 09:00:45.219013
3,GH,2019-10-11 09:05:15.329079
3,SM,2019-10-11 09:05:15.337084
2,TC,2019-10-11 09:05:15.341088
2,MY,2019-10-11 09:05:15.345090
3,JE,2019-10-11 09:10:24.335007
3,TD,2019-10-11 09:18:18.524009
3,ES,2019-10-11 09:20:15.960011
2,TD,2019-10-11 09:25:17.388011
1,PC,2019-10-11 09:31:00.440009
3,BF,2019-10-11 09:31:00.443015
2,ES,2019-10-11 09:39:05.430011
2,JE,2019-10-11 09:40:26.865089
1,TC,2019-10-11 09:40:26.870095
1,BK,2019-10-11 09:45:24.690024
2,GH,2019-10-11 09:45:24.695026
2,SM,2019-10-11 09:45:24.702031
2,BF,2019-10-11 09:50:18.938015
1,MY,2019-10-11 09:50:18.938016
3,GH,2019-10-11 09:55:14.203003
3,SM,2019-10-11 09:55:14.205008
2,GH,2019-10-11 10:01:14.347005
3,BF,2019-10-11 10:05:28.703013
3,GH,2019-10-11 10:15:19.422003
4,SM,2019-10-11 10:15:19.426008
2,TC,2019-10-11 10:15:19.428012
4,BF,2019-10-11 10:15:19.429013
2,MY,2019-10-11 10:15:19.430014
2,PC,2019-10-11 10:20:18.903009
3,TD,2019-10-11 10:20:18.903011
2,BK,2019-10-11 10:25:46.246001
2,DC,2019-10-11 10:25:46.251004
1,PC,2019-10-11 10:25:46.255007
5,BF,2019-10-11 10:25:46.260013
1,DC,2019-10-11 10:40:56.265005
2,TD,2019-10-11 10:40:56.268010
1,ES,2019-10-11 10:40:56.269012
4,BF,2019-10-11 10:40:56.270014
3,SM,2019-10-11 10:45:45.325010
2,GH,2019-10-11 10:51:13.557003
3,BF,2019-10-11 10:51:13.566013
2,SM,2019-10-11 10:56:35.165009
1,TC,2019-10-11 11:01:50.226014
2,BF,2019-10-11 11:01:50.226015
1,MY,2019-10-11 11:01:50.226016
1,BK,2019-10-11 11:05:45.741001
1,SM,2019-10-11 11:05:45.745008
1,BF,2019-10-11 11:05:45.747013
1,GH,2019-10-11 11:10:35.797004
1,JE,2019-10-11 11:10:35.798007
1,TD,2019-10-11 11:10:35.798010
0,BF,2019-10-11 11:15:29.370013
0,SM,2019-10-11 11:20:14.793041
1,SY,2019-10-11 11:20:14.793043
0,SY,2019-10-11 11:25:14.129010
0,BK,2019-10-11 11:31:03.822003
1,SM,2019-10-11 11:31:03.824010
1,SY,2019-10-11 11:31:03.824012
1,BF,2019-10-11 11:31:03.825015
2,BK,2019-10-11 11:35:16.357003
1,BR,2019-10-11 11:35:16.357004
2,DC,2019-10-11 11:35:16.358006
2,SM,2019-10-11 11:35:16.360010
3,BF,2019-10-11 11:35:16.362015
3,MY,2019-10-11 11:35:16.362016
3,BK,2019-10-11 11:40:36.919001
2,GH,2019-10-11 11:40:36.922003
3,SM,2019-10-11 11:40:36.930008
2,TD,2019-10-11 11:40:36.931009
2,ES,2019-10-11 11:40:36.933011
4,MY,2019-10-11 11:40:36.937014
4,BK,2019-10-11 11:45:25.373001
3,GH,2019-10-11 11:45:25.376003
2,JE,2019-10-11 11:45:25.381006
2,PC,2019-10-11 11:45:25.382007
3,ES,2019-10-11 11:45:25.385011
2,TC,2019-10-11 11:45:25.386012
4,BF,2019-10-11 11:45:25.387013
5,BK,2019-10-11 11:50:17.582001
4,GH,2019-10-11 11:50:17.583003
3,DC,2019-10-11 11:50:17.583004
4,SM,2019-10-11 11:50:17.584008
3,TD,2019-10-11 11:50:17.584009
5,MY,2019-10-11 11:50:17.586014
2,BR,2019-10-11 11:55:13.135004
4,TD,2019-10-11 11:55:13.139011
4,ES,2019-10-11 11:55:13.140013
6,BK,2019-10-11 12:02:05.828001
5,GH,2019-10-11 12:02:05.830003
4,DC,2019-10-11 12:02:05.830004
3,PC,2019-10-11 12:02:05.832007
5,ES,2019-10-11 12:02:05.834011
3,TC,2019-10-11 12:02:05.835012
5,BF,2019-10-11 12:02:05.835013
6,MY,2019-10-11 12:02:05.836014
7,BK,2019-10-11 12:05:17.003051
6,DC,2019-10-11 12:05:17.009054
1,MC,2019-10-11 12:05:17.010055
5,SM,2019-10-11 12:05:17.016058
5,TD,2019-10-11 12:05:17.017059
2,SY,2019-10-11 12:05:17.018060
6,BF,2019-10-11 12:05:17.023063
6,GH,2019-10-11 12:10:51.445004
7,DC,2019-10-11 12:10:51.446005
4,PC,2019-10-11 12:10:51.447008
6,TD,2019-10-11 12:10:51.447010
6,ES,2019-10-11 12:10:51.448012
6,BK,2019-10-11 12:15:46.485003
5,GH,2019-10-11 12:15:46.487005
2,MC,2019-10-11 12:15:46.488007
7,TD,2019-10-11 12:15:46.490011
5,ES,2019-10-11 12:15:46.491013
5,BF,2019-10-11 12:15:46.493015
5,MY,2019-10-11 12:15:46.493016
5,BK,2019-10-11 12:21:50.256001
3,MC,2019-10-11 12:21:50.263005
8,TD,2019-10-11 12:21:50.268009
4,BF,2019-10-11 12:21:50.271013
4,MY,2019-10-11 12:21:50.272014
8,DC,2019-10-11 12:25:20.855006
5,MC,2019-10-11 12:25:20.856007
9,TD,2019-10-11 12:25:20.858011
5,BF,2019-10-11 12:25:20.860015
10,TD,2019-10-11 12:30:44.642009
3,SY,2019-10-11 12:30:44.643010
4,TC,2019-10-11 12:30:44.645012
4,BF,2019-10-11 12:30:44.646013
6,BK,2019-10-11 12:35:35.835001
6,GH,2019-10-11 12:35:35.836003
9,DC,2019-10-11 12:35:35.837004
3,JE,2019-10-11 12:35:35.838006
6,SM,2019-10-11 12:35:35.839008
5,BF,2019-10-11 12:35:35.842013
5,MY,2019-10-11 12:35:35.842014
8,BK,2019-10-11 12:40:27.650003
7,GH,2019-10-11 12:40:27.652005
6,MC,2019-10-11 12:40:27.654007
4,JE,2019-10-11 12:40:27.655008
7,SM,2019-10-11 12:40:27.656010
4,SY,2019-10-11 12:40:27.656012
6,BF,2019-10-11 12:40:27.658015
7,BK,2019-10-11 12:45:31.844004
8,DC,2019-10-11 12:45:31.846007
7,MC,2019-10-11 12:45:31.846008
5,TC,2019-10-11 12:45:31.850015
8,BK,2019-10-11 12:50:25.734001
3,BR,2019-10-11 12:50:25.736002
5,JE,2019-10-11 12:50:25.742006
8,GH,2019-10-11 12:55:33.382003
8,MC,2019-10-11 12:55:33.384005
2,BR,2019-10-11 13:01:40.960002
7,MC,2019-10-11 13:01:40.962005
3,PC,2019-10-11 13:01:40.963007
6,SM,2019-10-11 13:01:40.964008
6,TC,2019-10-11 13:01:40.966012
5,BF,2019-10-11 13:01:40.966013
4,MY,2019-10-11 13:01:40.967014
7,DC,2019-10-11 13:05:20.503004
9,TD,2019-10-11 13:05:20.508009
5,TC,2019-10-11 13:05:20.511012
6,JE,2019-10-11 13:10:22.335053
8,TD,2019-10-11 13:10:22.337056
6,TC,2019-10-11 13:10:22.340059
7,BK,2019-10-11 13:17:09.141001
7,GH,2019-10-11 13:17:09.144003
6,DC,2019-10-11 13:17:09.146004
6,MC,2019-10-11 13:17:09.147005
5,JE,2019-10-11 13:17:09.149006
5,SM,2019-10-11 13:17:09.151008
7,TD,2019-10-11 13:17:09.152009
3,SY,2019-10-11 13:17:09.153010
5,TC,2019-10-11 13:17:09.154012
4,BF,2019-10-11 13:17:09.155013
3,MY,2019-10-11 13:17:09.156014
5,BK,2019-10-11 13:20:19.116001
6,GH,2019-10-11 13:20:19.119003
5,MC,2019-10-11 13:20:19.122005
4,SM,2019-10-11 13:20:19.125008
6,TD,2019-10-11 13:20:19.125009
4,ES,2019-10-11 13:20:19.127011
3,BF,2019-10-11 13:20:19.129013
5,GH,2019-10-11 13:25:56.456006
4,DC,2019-10-11 13:25:56.457007
4,MC,2019-10-11 13:25:56.457008
5,TD,2019-10-11 13:25:56.460012
2,SY,2019-10-11 13:25:56.461013
2,MY,2019-10-11 13:25:56.463017
4,BK,2019-10-11 13:31:13.716001
1,BR,2019-10-11 13:31:13.716002
4,GH,2019-10-11 13:31:13.717003
3,MC,2019-10-11 13:31:13.718005
4,JE,2019-10-11 13:31:13.719006
2,PC,2019-10-11 13:31:13.720007
3,SM,2019-10-11 13:31:13.720008
4,TD,2019-10-11 13:31:13.720009
3,ES,2019-10-11 13:31:13.721011
2,BF,2019-10-11 13:31:13.722013
3,BK,2019-10-11 13:35:27.255001
2,MC,2019-10-11 13:35:27.261005
3,JE,2019-10-11 13:35:27.262006
2,SM,2019-10-11 13:35:27.264008
3,DC,2019-10-11 13:40:42.264006
1,MC,2019-10-11 13:40:42.264007
3,TD,2019-10-11 13:40:42.265011
1,MY,2019-10-11 13:40:42.266016
2,BK,2019-10-11 13:45:34.642002
3,GH,2019-10-11 13:45:34.644004
2,JE,2019-10-11 13:45:34.646007
2,TD,2019-10-11 13:45:34.648010
1,SY,2019-10-11 13:45:34.649011
2,ES,2019-10-11 13:45:34.649012
4,TC,2019-10-11 13:45:34.650013
0,BK,2019-10-11 13:49:34.566001
0,BR,2019-10-11 13:49:34.568002
0,GH,2019-10-11 13:49:34.569003
0,DC,2019-10-11 13:49:34.570004
0,MC,2019-10-11 13:49:34.570005
0,JE,2019-10-11 13:49:34.571006
0,PC,2019-10-11 13:49:34.571007
0,SM,2019-10-11 13:49:34.572008
0,TD,2019-10-11 13:49:34.572009
0,SY,2019-10-11 13:49:34.573010
0,ES,2019-10-11 13:49:34.574011
0,TC,2019-10-11 13:49:34.574012
0,BF,2019-10-11 13:49:34.575013
0,MY,2019-10-11 13:49:34.576014
1,BK,2019-10-11 13:51:22.667001
1,BR,2019-10-11 13:51:22.668002
3,GH,2019-10-11 13:51:22.669003
2,DC,2019-10-11 13:51:22.670004
1,MC,2019-10-11 13:51:22.670005
2,JE,2019-10-11 13:51:22.671006
1,PC,2019-10-11 13:51:22.672007
1,SM,2019-10-11 13:51:22.672008
1,TD,2019-10-11 13:51:22.673009
1,SY,2019-10-11 13:51:22.674010
2,ES,2019-10-11 13:51:22.675011
4,TC,2019-10-11 13:51:22.675012
2,BF,2019-10-11 13:51:22.676013
1,MY,2019-10-11 13:51:22.677014
2,GH,2019-10-11 13:55:40.760004
1,DC,2019-10-11 13:55:40.761005
1,JE,2019-10-11 13:55:40.763007
1,ES,2019-10-11 13:55:40.766012
3,TC,2019-10-11 13:55:40.766013
1,BF,2019-10-11 13:55:40.767014
0,MC,2019-10-11 14:06:43.069006
0,TD,2019-10-11 14:06:43.072010
0,BK,2019-10-11 14:10:31.222001
0,BR,2019-10-11 14:10:31.224002
0,DC,2019-10-11 14:10:31.227004
0,JE,2019-10-11 14:10:31.230006
0,PC,2019-10-11 14:10:31.230007
0,SM,2019-10-11 14:10:31.231008
0,SY,2019-10-11 14:10:31.233010
4,TC,2019-10-11 14:10:31.234012
0,MY,2019-10-11 14:10:31.236014
0,BF,2019-10-11 14:16:51.727013
0,ES,2019-10-11 14:21:39.244011
1,GH,2019-10-11 14:31:25.481004
5,TC,2019-10-11 14:37:36.753012
4,TC,2019-10-11 14:56:35.438014
3,TC,2019-10-11 15:05:19.874017
0,GH,2019-10-11 15:10:49.456009
2,TC,2019-10-11 15:15:24.438012
1,TC,2019-10-11 15:27:08.161013
0,TC,2019-10-11 15:41:14.189012
1,BR,2019-10-11 17:01:10.157002
1,GH,2019-10-11 17:01:10.158003
1,PC,2019-10-11 17:01:10.162007
1,SM,2019-10-11 17:01:10.162008
1,TC,2019-10-11 17:01:10.165012
1,BF,2019-10-11 17:01:10.166013
1,BK,2019-10-11 17:05:14.305001
1,MC,2019-10-11 17:05:14.309005
1,JE,2019-10-11 17:05:14.310006
1,TD,2019-10-11 17:05:14.312009
1,ES,2019-10-11 17:05:14.314011
2,TC,2019-10-11 17:05:14.314012
1,MY,2019-10-11 17:05:14.316014
2,BK,2019-10-11 17:10:40.851003
1,DC,2019-10-11 17:10:40.854006
2,PC,2019-10-11 17:10:40.856009
1,SY,2019-10-11 17:10:40.858012
2,ES,2019-10-11 17:10:40.859013
3,TC,2019-10-11 17:10:40.859014
2,BF,2019-10-11 17:10:40.861015
3,BK,2019-10-11 17:15:22.741003
2,GH,2019-10-11 17:15:22.743005
2,DC,2019-10-11 17:15:22.743006
2,JE,2019-10-11 17:15:22.745008
3,ES,2019-10-11 17:15:22.747013
4,BK,2019-10-11 17:20:21.015001
2,BR,2019-10-11 17:20:21.016002
3,DC,2019-10-11 17:20:21.016004
2,MC,2019-10-11 17:20:21.017005
2,TD,2019-10-11 17:20:21.018009
3,GH,2019-10-11 17:25:14.123003
4,DC,2019-10-11 17:25:14.124004
3,MC,2019-10-11 17:25:14.124005
3,JE,2019-10-11 17:25:14.125006
4,ES,2019-10-11 17:25:14.128011
2,MY,2019-10-11 17:25:14.129014
4,GH,2019-10-11 17:30:53.972005
3,PC,2019-10-11 17:30:53.975009
2,SM,2019-10-11 17:30:53.976010
3,TD,2019-10-11 17:30:53.976011
2,SY,2019-10-11 17:30:53.977012
4,TC,2019-10-11 17:30:53.978014
5,BK,2019-10-11 17:35:19.186003
5,GH,2019-10-11 17:35:19.189005
5,DC,2019-10-11 17:35:19.191006
4,MC,2019-10-11 17:35:19.192007
3,BF,2019-10-11 17:35:19.202015
3,MY,2019-10-11 17:35:19.203016
6,BK,2019-10-11 17:40:23.984209
6,GH,2019-10-11 17:40:23.987211
4,PC,2019-10-11 17:40:23.992215
4,TD,2019-10-11 17:40:23.994217
5,ES,2019-10-11 17:40:23.996219
5,TC,2019-10-11 17:40:23.996220
7,BK,2019-10-11 17:45:50.174001
6,DC,2019-10-11 17:45:50.176004
5,MC,2019-10-11 17:45:50.176005
4,JE,2019-10-11 17:45:50.176006
5,TD,2019-10-11 17:45:50.177009
3,SY,2019-10-11 17:45:50.177010
4,TC,2019-10-11 17:45:50.178012
6,BK,2019-10-11 17:50:22.035001
6,TD,2019-10-11 17:50:22.037009
3,TC,2019-10-11 17:50:22.038012
2,BF,2019-10-11 17:50:22.038013
7,DC,2019-10-11 17:55:12.632005
5,PC,2019-10-11 17:55:12.635008
7,TD,2019-10-11 17:55:12.636010
2,SY,2019-10-11 17:55:12.636011
4,ES,2019-10-11 17:55:12.637012
4,TC,2019-10-11 17:55:12.637013
3,BF,2019-10-11 17:55:12.638014
6,DC,2019-10-11 18:01:08.622004
3,SM,2019-10-11 18:01:08.624008
3,SY,2019-10-11 18:01:08.625010
7,DC,2019-10-11 18:05:18.386070
8,TD,2019-10-11 18:05:18.393075
4,BF,2019-10-11 18:05:18.396079
8,DC,2019-10-11 18:10:27.963004
7,PC,2019-10-11 18:10:27.966007
9,TD,2019-10-11 18:10:27.968009
5,ES,2019-10-11 18:10:27.969011
5,TC,2019-10-11 18:10:27.970012
7,BK,2019-10-11 18:15:43.511003
9,DC,2019-10-11 18:15:43.513006
7,MC,2019-10-11 18:15:43.514007
9,PC,2019-10-11 18:15:43.515009
10,TD,2019-10-11 18:15:43.516011
4,TC,2019-10-11 18:15:43.518014
6,BK,2019-10-11 18:20:38.056001
3,BR,2019-10-11 18:20:38.057002
10,DC,2019-10-11 18:20:38.058004
5,JE,2019-10-11 18:20:38.060006
5,BF,2019-10-11 18:20:38.063013
8,MC,2019-10-11 18:25:13.599005
4,SM,2019-10-11 18:25:13.600008
9,TD,2019-10-11 18:25:13.600009
6,ES,2019-10-11 18:25:13.600011
6,BF,2019-10-11 18:25:13.600013
8,PC,2019-10-11 18:31:20.592008
8,TD,2019-10-11 18:31:20.592010
5,ES,2019-10-11 18:31:20.593012
7,BK,2019-10-11 18:35:13.147092
9,DC,2019-10-11 18:35:13.149095
7,TD,2019-10-11 18:35:13.152100
4,SY,2019-10-11 18:35:13.153101
6,ES,2019-10-11 18:35:13.153102
4,BR,2019-10-11 18:40:24.634002
9,PC,2019-10-11 18:40:24.636007
7,ES,2019-10-11 18:40:24.637011
3,TC,2019-10-11 18:40:24.637012
4,MY,2019-10-11 18:40:24.637014
8,DC,2019-10-11 18:45:47.142004
6,JE,2019-10-11 18:45:47.143006
6,TD,2019-10-11 18:45:47.146009
3,SY,2019-10-11 18:45:47.146010
5,BF,2019-10-11 18:45:47.148013
7,DC,2019-10-11 18:50:58.891004
5,JE,2019-10-11 18:50:58.893006
8,PC,2019-10-11 18:50:58.893007
5,TD,2019-10-11 18:50:58.894009
6,ES,2019-10-11 18:50:58.896011
6,BK,2019-10-11 18:56:24.219003
3,BR,2019-10-11 18:56:24.220004
5,GH,2019-10-11 18:56:24.221005
6,DC,2019-10-11 18:56:24.222006
6,PC,2019-10-11 18:56:24.224009
4,TD,2019-10-11 18:56:24.225011
4,DC,2019-10-11 19:01:11.400004
7,MC,2019-10-11 19:01:11.400005
5,PC,2019-10-11 19:01:11.401007
3,TD,2019-10-11 19:01:11.401009
2,SY,2019-10-11 19:01:11.402010
2,TC,2019-10-11 19:01:11.402012
4,BF,2019-10-11 19:01:11.403013
5,BK,2019-10-11 19:07:11.844003
4,GH,2019-10-11 19:07:11.847005
3,DC,2019-10-11 19:07:11.848006
6,MC,2019-10-11 19:07:11.849007
4,JE,2019-10-11 19:07:11.850008
4,PC,2019-10-11 19:07:11.851009
3,SM,2019-10-11 19:07:11.852010
5,ES,2019-10-11 19:07:11.854013
3,BF,2019-10-11 19:07:11.856015
3,MY,2019-10-11 19:07:11.856016
4,BK,2019-10-11 19:10:26.192003
2,BR,2019-10-11 19:10:26.192004
3,GH,2019-10-11 19:10:26.192005
5,MC,2019-10-11 19:10:26.193007
3,JE,2019-10-11 19:10:26.193008
2,TD,2019-10-11 19:10:26.193011
3,BK,2019-10-11 19:17:11.132003
2,DC,2019-10-11 19:17:11.136006
6,MC,2019-10-11 19:17:11.137007
2,JE,2019-10-11 19:17:11.139008
3,PC,2019-10-11 19:17:11.140009
2,SM,2019-10-11 19:17:11.141010
1,SY,2019-10-11 19:17:11.143012
2,BF,2019-10-11 19:17:11.147015
2,BK,2019-10-11 19:20:37.273003
2,GH,2019-10-11 19:20:37.276005
1,DC,2019-10-11 19:20:37.278006
1,TD,2019-10-11 19:20:37.284011
4,ES,2019-10-11 19:20:37.286013
1,BF,2019-10-11 19:20:37.288015
2,MY,2019-10-11 19:20:37.289016
1,BR,2019-10-11 19:26:45.297002
1,GH,2019-10-11 19:26:45.298003
1,JE,2019-10-11 19:26:45.299006
1,PC,2019-10-11 19:26:45.299007
1,SM,2019-10-11 19:26:45.299008
1,TC,2019-10-11 19:26:45.300012
1,BK,2019-10-11 19:31:33.193003
1,MY,2019-10-11 19:31:33.202016
0,DC,2019-10-11 19:35:39.866004
5,MC,2019-10-11 19:35:39.866005
3,ES,2019-10-11 19:35:39.868011
0,BR,2019-10-11 19:42:07.109002
0,GH,2019-10-11 19:42:07.112003
0,SM,2019-10-11 19:42:07.120008
0,TD,2019-10-11 19:42:07.121009
0,SY,2019-10-11 19:42:07.122010
4,ES,2019-10-11 19:42:07.123011
0,TC,2019-10-11 19:42:07.124012
0,BK,2019-10-11 19:46:24.518003
0,JE,2019-10-11 19:46:24.526008
0,PC,2019-10-11 19:46:24.527009
3,ES,2019-10-11 19:46:24.532013
0,MY,2019-10-11 19:46:24.535016
0,BF,2019-10-11 19:59:43.414013
3,MC,2019-10-11 20:07:44.182005
2,ES,2019-10-11 20:07:44.185011
2,MC,2019-10-11 20:13:40.836005
0,MC,2019-10-11 20:35:25.691005
1,ES,2019-10-11 20:35:25.694011
0,ES,2019-10-11 20:58:43.701011
1,ES,2019-10-12 10:50:17.236011
1,MC,2019-10-12 10:55:11.777007
1,BK,2019-10-12 11:00:57.381003
1,TC,2019-10-12 11:00:57.388014
1,BR,2019-10-12 11:05:28.893002
1,DC,2019-10-12 11:05:28.894004
2,MC,2019-10-12 11:05:28.894005
1,JE,2019-10-12 11:05:28.894006
1,PC,2019-10-12 11:05:28.895007
1,SM,2019-10-12 11:05:28.895008
1,TD,2019-10-12 11:05:28.895009
1,BF,2019-10-12 11:05:28.896013
1,MY,2019-10-12 11:05:28.896014
2,BK,2019-10-12 11:10:19.548001
2,JE,2019-10-12 11:10:19.550006
2,PC,2019-10-12 11:10:19.550007
2,TD,2019-10-12 11:10:19.550009
1,SY,2019-10-12 11:10:19.551010
2,ES,2019-10-12 11:10:19.551011
2,TC,2019-10-12 11:10:19.551012
2,MY,2019-10-12 11:10:19.552014
2,BR,2019-10-12 11:15:22.598002
2,DC,2019-10-12 11:15:22.600004
3,MC,2019-10-12 11:15:22.602005
3,PC,2019-10-12 11:15:22.604007
2,SM,2019-10-12 11:15:22.605008
3,TD,2019-10-12 11:15:22.605009
3,BK,2019-10-12 11:20:25.635003
3,JE,2019-10-12 11:20:25.642008
3,ES,2019-10-12 11:20:25.646013
2,BF,2019-10-12 11:20:25.648015
3,BR,2019-10-12 11:25:15.462002
4,MC,2019-10-12 11:25:15.467005
4,TD,2019-10-12 11:25:15.471009
2,SY,2019-10-12 11:25:15.472010
3,TC,2019-10-12 11:25:15.473012
3,MY,2019-10-12 11:25:15.475014
3,DC,2019-10-12 11:30:45.157004
5,MC,2019-10-12 11:30:45.158005
4,PC,2019-10-12 11:30:45.159007
3,SM,2019-10-12 11:30:45.160008
5,TD,2019-10-12 11:30:45.160009
3,BF,2019-10-12 11:30:45.162013
4,BK,2019-10-12 11:35:21.101001
4,JE,2019-10-12 11:35:21.104006
6,TD,2019-10-12 11:35:21.105009
4,ES,2019-10-12 11:35:21.106011
4,TC,2019-10-12 11:35:21.106012
4,BR,2019-10-12 11:40:43.629002
5,JE,2019-10-12 11:40:43.631006
5,PC,2019-10-12 11:40:43.632007
4,SM,2019-10-12 11:40:43.633008
7,TD,2019-10-12 11:40:43.633009
4,MY,2019-10-12 11:40:43.636014
3,TC,2019-10-12 11:45:28.893014
4,BF,2019-10-12 11:45:28.894015
3,MY,2019-10-12 11:45:28.895016
3,BR,2019-10-12 11:50:15.651127
4,MC,2019-10-12 11:50:15.656130
3,MC,2019-10-12 11:56:19.930005
4,PC,2019-10-12 11:56:19.931007
2,MY,2019-10-12 11:56:19.936014
3,PC,2019-10-12 12:01:06.427009
3,SM,2019-10-12 12:01:06.427010
3,ES,2019-10-12 12:01:06.429013
3,MY,2019-10-12 12:01:06.430016
5,BK,2019-10-12 12:05:12.560001
6,JE,2019-10-12 12:05:12.563006
4,SM,2019-10-12 12:05:12.563008
4,TC,2019-10-12 12:05:12.564012
4,DC,2019-10-12 12:10:50.756004
2,MC,2019-10-12 12:10:50.757005
5,JE,2019-10-12 12:10:50.757006
4,PC,2019-10-12 12:10:50.758007
6,TD,2019-10-12 12:10:50.758009
3,TC,2019-10-12 12:10:50.759012
3,SM,2019-10-12 12:15:37.538009
2,ES,2019-10-12 12:15:37.538012
4,BK,2019-10-12 12:20:28.718003
1,MC,2019-10-12 12:20:28.725007
6,JE,2019-10-12 12:20:28.727008
5,TD,2019-10-12 12:20:28.731011
2,MY,2019-10-12 12:20:28.736016
5,BK,2019-10-12 12:25:23.083001
2,BR,2019-10-12 12:25:23.085002
3,DC,2019-10-12 12:25:23.087004
5,JE,2019-10-12 12:25:23.089006
3,PC,2019-10-12 12:25:23.090007
4,TD,2019-10-12 12:25:23.092009
3,SY,2019-10-12 12:25:23.092010
1,ES,2019-10-12 12:25:23.093011
4,TC,2019-10-12 12:25:23.094012
3,BF,2019-10-12 12:25:23.094013
3,BR,2019-10-12 12:30:41.963003
4,DC,2019-10-12 12:30:41.969005
0,MC,2019-10-12 12:30:41.970006
6,JE,2019-10-12 12:30:41.971007
